state,county,fips,od_count,opioid_claim_count,county_population,od_per_prescription,od_per_rx_rank,od_per_capita,rx_per_capita,od_per_capita_rank,rx_per_capita_rank
MD,Anne Arundel County,24003,116,61789.0,560133,0.00187735681108,32,0.000207093672396,0.110311301066,304,809
TX,Fort Bend County,48157,34,74001.0,685345,0.000459453250632,531,4.96100504126e-05,0.107976274723,843,810
NJ,Hudson County,34017,62,71795.0,669115,0.000863569886482,196,9.26597072252e-05,0.107298446455,762,811
TX,Brazoria County,48039,21,36029.0,338124,0.000582863804158,408,6.21073925542e-05,0.106555583159,831,812
CA,Santa Clara County,6085,133,201246.0,1894605,0.000660882700774,327,7.01993291478e-05,0.106220557847,823,813
NY,Richmond County,36085,94,50270.0,473279,0.00186990252636,33,0.000198614347985,0.1062164178,336,814
CA,San Mateo County,6081,64,80309.0,758581,0.000796921889203,232,8.43680503466e-05,0.105867402426,779,815
NY,Suffolk County,36103,259,158204.0,1502968,0.00163712674774,42,0.000172325691565,0.105261056789,425,816
MD,Calvert County,24009,18,9230.0,90613,0.00195016251354,29,0.000198646993257,0.101861763765,335,817
NJ,Sussex County,34037,14,14739.0,144909,0.000949860913223,153,9.66123567204e-05,0.101712108979,750,818
AK,Anchorage Borough,2020,68,30581.0,301010,0.00222360289068,20,0.000225906116076,0.101594631408,256,819
WV,Jefferson County,54037,13,5612.0,55713,0.00231646471846,17,0.000233338718073,0.100730529679,239,820
AK,Matanuska-Susitna Borough,2170,24,9657.0,97882,0.00248524386455,15,0.000245193191802,0.0986596105515,219,821
UT,Tooele County,49045,24,5940.0,61598,0.0040404040404,4,0.000389623039709,0.096431702328,56,822
MD,Cecil County,24015,34,9778.0,102383,0.00347719370014,5,0.000332086381528,0.0955041364289,87,823
CO,Douglas County,8035,18,29073.0,314638,0.000619131152616,369,5.72086016311e-05,0.0924014264011,838,824
DC,District of Columbia,11001,105,59822.0,658893,0.00175520711444,36,0.000159358196247,0.090791676342,481,825
NY,Westchester County,36119,94,87741.0,972634,0.00107133495173,120,9.6644781079e-05,0.0902096780495,749,826
MN,Dakota County,27037,24,36957.0,412529,0.000649403360662,342,5.81777281112e-05,0.0895864290753,836,827
NY,Rockland County,36087,22,27916.0,323866,0.000788078521278,242,6.79293287965e-05,0.0861961428492,825,828
HI,Honolulu County,15003,95,83837.0,991788,0.00113315123394,100,9.57865995556e-05,0.0845311699678,754,829
MD,Montgomery County,24031,76,86925.0,1030447,0.000874316939891,191,7.37543997896e-05,0.0843565947594,813,830
MD,Howard County,24027,24,26036.0,309284,0.000921800583807,169,7.75985825326e-05,0.0841815289507,805,831
VA,Arlington County,51013,12,18269.0,226908,0.000656850402321,330,5.28848696388e-05,0.0805128069526,841,832
TX,Hardin County,48199,10,4411.0,55621,0.00226705962367,19,0.000179788209489,0.0793045792057,393,833
WA,Island County,53029,16,5993.0,79275,0.00266978141165,13,0.000201829076001,0.0755976032797,326,834
NY,Bronx County,36005,167,107931.0,1438159,0.00154728483939,46,0.000116120679285,0.0750480301552,669,835
AK,Fairbanks North Star Borough,2090,20,7044.0,99357,0.00283929585463,10,0.000201294322494,0.0708958603823,329,836
MD,Prince George's County,24033,70,63881.0,904430,0.00109578747985,112,7.73968134626e-05,0.0706312262972,806,837
NY,Kings County,36047,241,173600.0,2621793,0.00138824884793,63,9.19218260175e-05,0.0662142282018,765,838
VA,Fairfax County,51059,63,74147.0,1137538,0.000849663506278,201,5.53827652351e-05,0.0651819983157,840,839
LA,St. Bernard Parish,22087,13,2833.0,44409,0.00458877515002,3,0.00029273345493,0.0637933752167,122,840
WY,Campbell County,56005,10,2985.0,48320,0.00335008375209,6,0.000206953642384,0.0617756622517,305,841
VA,Prince William County,51153,33,24739.0,446094,0.00133392618942,68,7.39754401539e-05,0.0554569216354,812,842
MD,St. Mary's County,24037,11,6105.0,110382,0.0018018018018,35,9.96539290826e-05,0.0553079306409,742,843
NY,Queens County,36081,171,126701.0,2321580,0.0013496341781,66,7.36567337761e-05,0.0545753323168,814,844
VA,Loudoun County,51107,26,13197.0,363050,0.00197014472986,26,7.16154799614e-05,0.0363503649635,821,845
VA,Stafford County,51179,11,4990.0,139992,0.00220440881764,22,7.85759186239e-05,0.0356448939939,802,846
